WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,300
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,170
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,130
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,160
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,290
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,160
WorldModelAgent,0.1,0.1,260
WorldModelAgent,0.1,0.1,170
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,280
WorldModelAgent,0.1,0.1,200
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,210
WorldModelAgent,0.1,0.1,170
WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,190
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,200
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,130
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,200
WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,190
WorldModelAgent,0.1,0.1,150
WorldModelAgent,0.1,0.1,90
WorldModelAgent,0.1,0.1,160
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,160
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,210
WorldModelAgent,0.1,0.1,250
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,150
WorldModelAgent,0.1,0.1,170
WorldModelAgent,0.1,0.1,260
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,190
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,210
WorldModelAgent,0.1,0.1,260
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,220
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,130
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,190
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,210
WorldModelAgent,0.1,0.1,160
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,170
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,210
WorldModelAgent,0.1,0.1,300
WorldModelAgent,0.1,0.1,0
WorldModelAgent,0.1,0.1,210
WorldModelAgent,0.1,0.1,120
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,180
WorldModelAgent,0.1,0.1,200
WorldModelAgent,0.1,0.1,190
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,150
WorldModelAgent,0.1,0.1,190
WorldModelAgent,0.1,0.1,240
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,250
WorldModelAgent,0.1,0.1,100
WorldModelAgent,0.1,0.1,160
WorldModelAgent,0.1,0.1,140
WorldModelAgent,0.1,0.1,120
WorldModelAgent,0.1,0.1,230
WorldModelAgent,0.1,0.1,130
WorldModelAgent,0.1,0.1,170
WorldModelAgent,0.1,0.2,110
WorldModelAgent,0.1,0.2,200
WorldModelAgent,0.1,0.2,150
WorldModelAgent,0.1,0.2,110
WorldModelAgent,0.1,0.2,160
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,40
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,160
WorldModelAgent,0.1,0.2,160
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,80
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,90
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,120
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,200
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,200
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,150
WorldModelAgent,0.1,0.2,10
WorldModelAgent,0.1,0.2,160
WorldModelAgent,0.1,0.2,240
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,10
WorldModelAgent,0.1,0.2,190
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,230
WorldModelAgent,0.1,0.2,190
WorldModelAgent,0.1,0.2,160
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,150
WorldModelAgent,0.1,0.2,200
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,110
WorldModelAgent,0.1,0.2,150
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,150
WorldModelAgent,0.1,0.2,230
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,130
WorldModelAgent,0.1,0.2,90
WorldModelAgent,0.1,0.2,130
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,130
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,140
WorldModelAgent,0.1,0.2,0
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,110
WorldModelAgent,0.1,0.2,230
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,100
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,110
WorldModelAgent,0.1,0.2,130
WorldModelAgent,0.1,0.2,90
WorldModelAgent,0.1,0.2,150
WorldModelAgent,0.1,0.2,50
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,170
WorldModelAgent,0.1,0.2,130
WorldModelAgent,0.1,0.2,60
WorldModelAgent,0.1,0.2,120
WorldModelAgent,0.1,0.2,120
WorldModelAgent,0.1,0.2,180
WorldModelAgent,0.1,0.2,160
WorldModelAgent,0.1,0.2,230
