WorldModelAgent,0.1,0.1,100
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,10
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,30
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,90
WorldModelAgent,0.1,0.1,0
WorldModelAgent,0.1,0.1,80
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,100
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,100
WorldModelAgent,0.1,0.1,80
WorldModelAgent,0.1,0.1,80
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,110
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,30
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,30
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,90
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,90
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,80
WorldModelAgent,0.1,0.1,100
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,90
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,50
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,90
WorldModelAgent,0.1,0.1,80
WorldModelAgent,0.1,0.1,60
WorldModelAgent,0.1,0.1,70
WorldModelAgent,0.1,0.1,20
WorldModelAgent,0.1,0.1,40
WorldModelAgent,0.1,0.1,60
